geneID	flhDCn	flhDCp
b2763	72.70314051	80.16651342
b1511	13.82569629	10.77567777
b0932	164.2091067	284.6275284
b4668	27.79797324	384.6394745
b3685	68.54659068	304.3272947
b2513	175.0332286	174.8832663
b3869	66.69925121	70.73447523
b2370	13.09381995	12.20058433
b2329	89.29139028	89.67343266
b4121	20.87495419	26.43775199
b3196	92.34725465	101.1400416
b1165	15.67072557	5.602977267
b2011	26.51903287	35.46721231
b2129	47.51744163	42.35173863
b2678	9.224228866	11.49004916
b1941	66.5391224	540.0525196
b1976	170.5604215	82.84870187
b3600	154.3114123	115.5234109
b4090	20.42224434	13.218876
b3061	1.042423996	2.981701352
b0901	8.043068399	3.163327831
b3826	96.13726025	148.1023346
b1630	23.04160614	22.94980899
b3467	170.332081	166.6522581
b1045	125.5125342	1051.25074
b3843	245.8390236	227.5193803
b2896	107.1857145	267.015741
b0219	142.6241537	115.0681479
b1387	2.400734052	15.61677013
b1282	18.89752126	9.875176039
b1248	124.3580239	83.94844626
b1411	6.739879822	15.3789376
b1652	33.49913164	26.22792856
b3407	75.60761403	114.9881184
b0618	0.299241638	0.641952699
b1602	132.895926	159.3117237
b3279	189.8526442	514.7705919
b0145	3563.352694	2985.801192
b1823	1743.687438	1023.788457
b2532	426.1643128	580.9730404
b3547	23.85245445	37.11219351
b3128	31.34698929	18.59580156
b3520	30.21819479	20.57522277
b2383	5.522842519	15.25254923
b3594	16.35233088	31.2495035
b4637	56.4586422	64.46643959
b3631	41.97123319	35.95534271
b1796	6.926708085	2.786179952
b4104	1.80969039	0.862725772
b2953	12.52341681	12.26493649
b2925	2921.466606	2256.021503
b0256	0.137542055	0
b0301	3.200978736	3.719597142
b4139	843.8454895	364.8693628
b3046	3.337107844	4.199018065
b1492	94.49139184	17.59320271
b2939	150.0458783	127.4677328
b1420	2.829436562	5.058243366
b3607	181.965127	291.7388013
b2041	76.59800636	84.50899413
b1075	200.1094617	1862.933589
b1159	0	0
b2512	474.2702045	532.7913379
b1692	1.462038731	4.900720216
b0846	27.14573029	23.73700797
b4140	175.0572994	151.0728685
b0166	789.3613564	568.1713246
b4402	76.41485409	90.40264739
b4262	204.0956456	155.6761969
b2161	3.546408096	7.200415496
b3127	18.15926027	7.38389863
b4168	48.01468105	43.04105264
b1860	44.50975181	37.99236085
b2929	56.85503114	204.9481194
b1465	6.282097035	15.97246187
b0277	19.20587242	61.80253712
b2766	12.95490451	13.09416962
b0228	33.08963561	23.88953493
b1297	23.78401642	20.84039043
b4702	5730.552183	7238.908283
b2026	59.80652183	79.14663149
b4618	603.8646386	672.2742649
b3532	11.30807296	15.25254923
b2853	27.49333791	20.17754066
b3940	122.0437281	108.2052435
b3414	367.7874553	399.5169218
b4500	2.787041095	173.3524259
b2154	131.3778047	127.7215515
b4347	0	0
b2258	0	0
b2537	45.88069522	24.60656571
b2785	44.29741542	25.45438597
b4439	18.74121421	10.96496626
b4336	0	0
b0107	9.945898217	58.73693508
b3865	399.7506644	315.2124662
b0201	0	0
b3854	0	0
b3591	123.5032798	121.6071474
b4193	3.966878155	3.404002402
b0072	0	0
b2683	16.97661937	15.1747301
b0887	45.37346599	125.039089
b2516	246.4232758	269.0147418
b0022	6.889062933	4.310503042
b0216	51.44430112	79.46040487
b0719	1.676703148	4.79596408
b1289	16.56099592	17.76386484
b3978	29.57704352	43.05576753
b0907	289.2520785	640.6550881
b3563	4.632995539	3.478651578
b4056	138.6898881	59.09774983
b3147	60.05017252	43.46960484
b2290	51.90552589	46.1869946
b3954	19.71306975	14.16308142
b1469	5.133319032	4.527291686
b2506	23.76726712	26.12301685
b0077	0	0
b0182	93.77279745	130.3151408
b3916	1006.79756	3361.018351
b4485	15.81321831	10.40322149
b4505	15.90847866	59.38255826
b0160	43.52635217	31.1251908
b1226	68.41585565	50.91538132
b4263	88.97570835	64.22858482
b2414	752.3040998	991.9402583
b4195	3.407493494	6.944478634
b0377	23.22872407	690.2675261
b0186	59.54761914	38.2442871
b4318	0	0
b1752	15.66580695	12.48271583
b3392	0.391230734	3.776821713
b3617	356.0788	231.8627766
b3220	19.66558745	35.40770356
b1268	4.847051663	8.336497294
b1160	346.2392	122.2221471
b0314	119.1868853	107.1213592
b0080	0.788300734	8.11734816
b1861	72.75165643	50.82046864
b0835	24.01820357	20.25128385
b2128	85.71801256	52.47305577
b3521	10.387176	13.40771708
b4245	4.232063233	7.626274613
b1548	0	0
b1534	17.33863482	33.19025142
b3003	402.8350359	149.2164646
b4696	3.869678409	34.38731248
b2344	183.7340312	117.3602989
b0999	156.3772259	112.1938215
b3982	937.6317467	790.6423476
b4368	41.88867002	74.23408195
b1301	4.205501337	3.582231367
b4320	0	0
b4713	7.545164164	12.13978408
b3252	101.7955765	89.75059326
b0844	22.91288823	23.32742823
b3423	118.940853	264.3526068
b1187	230.630518	698.2399142
b2458	3.4275967	4.177900125
b0686	37.07486548	39.98987696
b3375	42.20962739	283.7259918
b1219	416.7104649	299.1050755
b1929	72.7864344	30.01727705
b4027	3.967410265	2.659733601
b1703	16.71878103	11.20819393
b2198	2.263549249	0.809318939
b0047	26.28049934	72.89083451
b4038	5.011019843	11.60996428
b0266	36.92002659	37.95155799
b4629	58.20555212	58.96466552
b4269	643.2696283	394.7334105
b4246	49.29507254	119.5993542
b4609	0	0
b3473	77.92333335	97.53688587
b1090	114.9527952	68.07800483
b1955	162.9145189	88.5192589
b1059	46.01943291	30.22469923
b3433	604.8023166	449.8317818
b1647	152.795883	109.1362528
b2027	250.8363291	178.6194122
b2949	67.2550964	58.28260845
b4414	53.59285723	56.23576448
b0317	1.272678293	3.754069775
b4400	8.197628471	25.49982731
b4501	54.39275062	70.1812393
b1535	80.02446841	49.21313141
b1992	6.602018644	7.995287901
b4576	2.829436562	4.383810917
b0156	693.9582727	813.3303454
b3691	10.17109137	28.65477263
b4300	8.296789713	10.63587724
b3268	8.192944112	15.25467502
b2682	94.25320926	112.1531814
b1114	65.08935352	46.84047817
b4248	32.40990971	32.18882142
b3166	137.1543175	133.0880032
b1908	159.6380004	122.2363244
b2214	12.90394553	25.10728071
b1776	6.473288475	2.840506581
b0254	4.608120396	6.463688167
b2764	56.77736034	84.60080637
b0475	92.63393138	60.00557862
b1893	0	0
b3847	283.2325476	224.4401822
b4287	48.07094825	52.22636275
b0175	118.5593278	135.8863477
b3573	106.969416	133.3839567
b1677	127521.5836	113329.7505
b1730	1.576601467	10.35807447
b1244	111.1375647	74.36771093
b4465	3.22352084	5.053493842
b1188	254.881847	97.45086945
b2119	1.891487435	3.433474285
b4316	0	0
b2560	402.5985709	465.7783193
b4555	77.60740283	41.04403188
b2605	10.16956909	17.24201217
b1326	112.5875114	87.42642854
b1171	64.81981941	784.3772003
b2436	37.4994659	70.81540712
b1146	0	0
b0242	130.6051514	110.5336137
b0183	48.03880903	65.47756236
b1429	18.0308908	71.37166107
b0238	83.194065	81.83113712
b1497	0.547317608	1.467676832
b0808	47.12168563	197.1378773
b3503	14.13389907	9.575040963
b1650	38.38550731	37.45864158
b1869	142.0434314	102.5750443
b3089	225.3913257	313.5672099
b3054	56.83212362	44.25147099
b2008	38.3029297	30.65324138
b2451	5.07847588	14.40518538
b2085	10.96184228	9.62020625
b3482	0.7855093	3.290007583
b4232	99.60523023	165.0232911
b0666	0	0
b2951	31.91443906	35.6789115
b3412	69.6679944	65.69024536
b4016	178.9728577	70.64417816
b3515	408.8361175	148.7414971
b3989	17.01853695	78.99852083
b2556	33.28748896	28.08812787
b2137	140.5658143	66.0200331
b1243	666.3184405	341.2677781
b4163	1705.405658	1639.190319
b2568	178.5998397	154.2686407
b4217	10531.08087	6540.469949
b3789	76.52952224	55.68885077
b0275	0	0
b3480	15.31471983	17.90129251
b1867	33.81351348	33.87149632
b4306	9.545087196	23.20697679
b3348	252.5046035	308.8715839
b2159	85.50306663	60.41594174
b3699	370.6315858	288.1175421
b3984	3425.18346	3244.129136
b0703	0.312521593	0.335220862
b3917	78.10388117	192.9612548
b1878	33.46366702	542.7379294
b2342	60.1886551	47.70722164
b1066	63.92108307	54.32812772
b2202	48.08634475	45.6600834
b1586	325.6995864	160.5149228
b1963	34.63354043	23.68252959
b1332	961.1310863	1806.945691
b1816	32.1578095	29.47230817
b4389	87.53045109	77.05207855
b1305	52.11193383	82.33471335
b1107	70.88483175	65.10047953
b2121	1.114852753	4.035917662
b2985	2.662999117	3.570524729
b0986	0.491313015	2.634991893
b3274	0	0
b2952	84.11460791	84.22911916
b4136	37.13927096	26.72468368
b2548	3.220496899	5.181615155
b4119	19.51393121	22.56066068
b0622	156.188933	74.8295425
b2005	0	2.266093028
b2755	10.35610768	47.76568637
b0679	122.1526038	80.39567329
b2645	0.996531116	0.534455903
b3434	47.74793282	65.23601141
b4151	259.2392654	259.6564928
b3639	60.08323601	83.51694206
b0438	920.4922747	599.1816565
b2203	30.63336651	9.064372112
b1764	164.0639576	176.3059446
b3652	49.23926297	31.18326861
b2858	2.241137871	2.163525875
b2873	2.172092714	2.32985755
b0454	109.2888009	58.8312613
b3379	2.163118737	3.867052949
b1042	17.02625861	20.87190947
b1161	2.347384407	2.517881142
b2581	274.4607982	274.7474061
b0529	70.17785908	66.06170851
b0783	45.64358569	60.84879427
b0447	76.28999322	42.58181343
b4350	0	0
b4018	213.76136	178.6093323
b3823	108.694104	111.662555
b3832	40.94361142	32.61079252
b2411	71.83625048	113.1360433
b1902	84.25433317	67.10602865
b2737	9.911513851	18.64138223
b1441	29.3770297	10.55945716
b2822	48.77145741	93.57975438
b3008	48.28142927	107.4391328
b3399	117.9481716	144.5523467
b4386	39.2615622	28.74395286
b3043	6.602018644	16.93411909
b2740	11.72402432	14.31871968
b2827	126.3601455	148.578741
b2701	58.21448484	47.57543373
b3051	4.480792437	5.624328363
b1801	1.314924875	1.763039181
b2350	51.07016075	37.92428414
b1715	77.46368542	45.32186056
b1433	7.814634313	10.83909293
b4181	2.364902201	2.11389275
b0539	1.703746747	0.609164792
b2354	6.467283569	7.322409444
b1047	4.24171146	5.870707326
b1725	262.4244902	147.6513576
b1607	23.57863801	23.77374382
b1526	12.21598008	8.478579356
b3504	2.071221535	2.915928529
b2428	35.32852786	19.5156841
b4695	0	0
b4065	0	0
b0922	44.55239792	52.15610937
b0610	213.5777126	291.532041
b2412	609.7134786	431.3497747
b3770	133.4033703	117.325139
b4003	14.39410073	10.09043569
b2959	489.8818972	487.5218487
b0624	56.11715847	47.35780351
b0587	0.279450525	0.449621633
b1463	21.35120923	27.72347853
b4381	152.5574154	140.3234529
b2293	255.8054044	144.8941971
b1270	35.38950095	586.9411002
b2094	27.63228995	28.8889343
b3525	130.1835551	626.0524586
b3666	233.005727	527.330592
b4458	7.202202157	15.45063428
b3284	178.505213	125.1370992
b1672	1.467115254	74.22503783
b2049	6.946591642	3.784706518
b4234	583.5610393	480.9289823
b4570	9.133619778	31.52084287
b2980	129.8655903	187.2859238
b2127	101.9524846	40.16742765
b3083	12.57527361	16.72592473
b0535	1.501881018	4.564405388
b1590	16.86410376	37.76821713
b4428	1.056322983	0
b3821	49.53790541	40.82874507
b2272	4.086963922	2.023297346
b4642	2.456565077	6.587479732
b1311	1.796467658	0.578084956
b3570	531.0423724	349.1843348
b1856	53.05567817	36.09819392
b3088	116.4579686	133.361686
b0830	62.28805114	45.9402875
b0940	0.852855926	3.593861492
b1096	36.18884294	23.91987085
b3146	41.5904171	37.11023425
b3418	365.1457939	194.3890776
b0168	561.4456308	611.4175528
b2136	172.4050464	166.7280881
b3257	8.476665913	46.16115427
b3784	128.165275	114.3822772
b2706	12.76390271	6.137335284
b0464	66.02018644	54.8163707
b1885	117.1054693	507.1125783
b1177	139.5548656	134.952288
b4480	54.8910693	53.81970941
b0279	3.335756788	2.782921262
b0729	833.0381594	748.7874634
b1924	40.87902376	439.0857226
b4622	0	0
b1915	114.7870975	123.8797522
b2102	4.256246452	9.545813121
b3581	1.911896802	8.45939705
b1843	82.48001374	77.34723919
b0821	49.56207361	142.4362975
b1033	62.6031672	44.34447219
b3759	0	0
b4222	395.6578191	361.2828139
b1787	113.8062261	115.3279487
b2466	50.84313208	29.7913092
b0688	177.1803175	180.0031848
b3162	470.1475626	542.5134618
b1032	9.002752696	5.793987855
b1664	132.7336636	91.53609665
b3227	3.474746655	17.89020811
b0288	10.08308302	18.02573999
b3963	1272.477964	1503.909424
b1321	52.1361129	297.4854957
b4682	0	0
b3655	134.1715508	142.3265446
b3170	269.6771589	337.2876874
b2300	122.4763675	336.8516663
b1952	340.370739	245.4934114
b2979	72.88628583	84.63857459
b3519	95.35715656	49.75104238
b1110	327.1667017	124.3203814
b3443	2.560782989	1.373389714
b2004	0	0
b2058	3.240254549	1.737801402
b4051	251.6818327	181.0110894
b3296	2312.173641	2908.973767
b2782	18.39133765	21.24462214
b1051	547.1753052	272.384382
b3588	163.3903094	58.97142675
b4040	88.02691525	67.94385453
b2367	2.162064585	12.03723879
b1379	189.5388048	91.20622648
b2068	46.65737557	85.07858099
b4152	134.8412293	116.7381257
b3629	107.1558411	81.52850717
b1450	89.21646816	29.60211613
b3527	125.3192797	122.5007203
b0235	0.765451437	1.642096397
b1399	74.14254376	52.18447667
b1183	2.640807458	6.879210977
b2124	170.5591568	160.9359061
b2541	6.431486797	44.5274737
b1319	0.524663733	1.313133377
b1599	24.96763414	25.23603599
b3625	118.3263084	102.6063581
b2125	21.12645966	97.25315911
b2001	3.927619702	5.210683577
b2251	25.29224044	12.76672128
b3261	248.0758521	174.5349428
b0917	12.12173915	17.64580636
b1392	4.734220652	2.380349819
b0904	300.8304439	283.2616285
b1221	85.18733734	45.42628881
b2075	24.55621152	26.66632045
b0832	26.75554924	43.04831328
b1960	18.50247263	31.39332698
b2603	64.41738422	51.08533415
b4410	8.802691525	6.744324488
b2728	1.160794487	3.735318178
b0764	38.34911699	161.335971
b3342	3799.382505	3788.454324
b4024	60.09304081	56.77821975
b2621	336715.6092	353260.0248
b0074	0	0
b3381	4.355971064	3.796289866
b2750	19.87142245	17.38833759
b2500	34.96280296	33.51264337
b3250	134.3367272	121.0019783
b3226	127.8390883	97.42483283
b1713	209.4067421	111.0983422
b2264	0	0
b0040	2.614660849	17.83706888
b1054	56.94509892	57.39046675
b4527	1.015695176	0
b4043	393.3892488	284.657006
b1681	44.96846661	28.0589349
b3737	1063.585204	592.7249576
b2443	27.39529232	35.47388618
b3207	3510.897194	1820.660761
b2237	153.3372072	80.67082323
b0512	3.722724169	7.487091502
b3718	7.670395105	23.74226098
b4288	31.29232661	39.78094344
b3813	133.7618424	193.7650973
b4135	321.2982407	198.2831399
b4635	98.59014508	94.42054283
b1197	41.15180526	28.62644019
b3632	84.9651095	78.65641742
b3139	2.364902201	4.65056405
b1887	293.9470206	1203.861921
b0882	850.6948924	751.8562276
b0083	62.77329202	37.14906603
b2156	111.3450655	426.9735486
b4308	5.490155713	5.341113704
b2869	65.73072188	48.24523521
b2987	3.908395037	17.10900236
b2045	3.958118906	5.970385612
b4365	3.491976803	2.106904675
b0190	67.03588161	61.0101969
b4037	220.5547336	96.14287195
b1527	0.425936687	0.761455991
b4689	0	0
b3859	246.4218509	254.5049768
b4581	47.85625697	25.45041028
b0948	39.96897774	38.19801192
b0194	246.3831879	220.7759918
b1389	1.650504661	1.180256785
b1355	4.694768813	7.553643426
b2015	43.95666607	36.73263698
b1259	1941.87375	759.1411643
b4430	25.6313665	59.98481544
b0851	57.8566945	96.14440336
b2818	30.21464388	33.68516663
b2239	131.2312118	110.3063389
b1295	70.20683241	72.54261217
b4370	0	9.767642362
b0733	439.5959794	318.2495849
b2052	8.365290704	4.046594693
b4327	0	0
b2575	30.27267085	35.46527706
b4406	294.8244744	370.3540098
b1907	19.21775724	17.24810906
b0736	115.4130667	118.3404137
b0724	476.4502827	397.514436
b3870	222.6144499	120.2957895
b0410	230.8429967	226.1209207
b3863	87.89425897	50.98099492
b3722	2.699867049	13.4843395
b1163	12.81183816	9.535539969
b1111	56.8211652	56.92082013
b1023	0.784786763	1.515218221
b1737	12.0089699	7.753739941
b0226	401.8883993	395.9151037
b0607	603.1382627	370.0228825
b0672	0	0
b4598	414.2766699	256.7058508
b0768	3.155681867	47.38842338
b1117	78.09567353	76.26274613
b0247	0	1.425215741
b0058	17.28528518	24.97852542
b2723	3.815945095	7.162937732
b3304	955.614224	900.1958532
b4185	0.743889425	13.03269464
b3371	12.0811133	23.4251552
b3444	0	0
b3760	0	0
b2788	6.853102127	14.7017221
b1641	7657.325932	5868.963049
b1685	150.0649317	251.7881142
b4072	2.122077421	3.287858188
b4633	0	0
b1802	0.845058386	1.963947291
b0206	0	0
b3987	361.4150489	302.2863484
b1614	493.7207422	250.486625
b1175	100.3701727	73.16721031
b1832	322.9421168	187.0209306
b2050	5.307505184	3.610197226
b4256	55.64558571	56.31510947
b2291	61.79489451	49.57078498
b4323	0	0
b3549	41.29773364	42.48924427
b3641	106.4285217	82.84335064
b0827	95.24854082	77.41567808
b1207	297.8429677	237.186794
b1065	12.05728467	11.9490017
b3160	135.655764	80.76328574
b2504	335.0524462	436.3999464
b2046	3.856757342	7.239546691
b4317	0	0
b0822	48.93260877	128.7174165
b1659	37.19207931	57.92745843
b3562	18.8112312	18.62542215
b1491	11.28345005	21.24462214
b2761	7.723396389	72.45634906
b1566	216.0228082	1375.988019
b4329	0	0
b1366	2.798206577	1.50072386
b2200	24.61567132	14.35534045
b4087	1.447017785	3.991161889
b2047	2.044496096	3.411322838
b4134	14.59393595	17.89020811
b3993	13.95143562	6.947926736
b0685	44.73204469	45.66871153
b1053	26.73091167	21.19267929
b3712	130.7727853	120.3295398
b3513	9.714887538	5.723939643
b3736	1511.48381	978.2449361
b3173	10.9140382	12.54295034
b4203	1628.145824	1749.8015
b4467	59.1592651	59.70710796
b2803	3.349861468	25.63128478
b2059	6.979276852	3.844264958
b0720	900.2191777	780.8225918
b4506	1.123747854	3.616105896
b4097	2.505113794	1.343533416
b1865	124.5201927	144.8198524
b4125	23.98086184	27.90960163
b2093	23.35029752	35.78041623
b1756	7.51055332	8.835683824
b2144	10.56322983	8.969951569
b1302	3.25407554	6.712360865
b3385	68.47311036	72.99864892
b2744	107.5037367	84.08632594
b1595	9.570711591	7.984555971
b0196	60.2495331	29.37527999
b3905	5.300545434	20.30549308
b3697	114.7922946	84.45586561
b0015	194.1728985	154.929835
b1651	358.450777	265.3494961
b0163	630.9277972	203.7727064
b2626	3.537923867	10.57148661
b0053	291.289065	235.1929885
b0411	116.0164903	99.28560131
b4127	90.54196997	65.36806811
b0421	65.66807878	70.06004278
b4357	0	0
b2666	894.8849422	546.2139327
b0426	878.5515542	884.6744275
b1837	287.187811	160.2198586
b3082	28.4979222	41.16463954
b2976	103.1519819	117.1388558
b2474	37.9616072	268.0025943
b2003	0	0.765571969
b3657	2.978784985	10.93721689
b1178	142.2882824	79.90514595
b1781	59.48766273	89.64982066
b0601	4.275593026	5.66523257
b1373	0	0
b3882	0.706570557	2.842089918
b4120	9.3598239	14.58140028
b3087	170.8096738	523.8187683
b0311	55.75564758	23.29153067
b0437	742.7270974	599.207291
b3533	9.6194361	18.62453319
b1820	13.46293998	8.886639325
b1733	15.63358015	57.78537221
b2792	5.761761725	5.66523257
b3378	0	1.440313365
b2288	577.7658478	265.6534732
b2389	23.95004377	16.22500975
b1710	262.35848	165.646474
b0531	0.228641338	0.490496326
b0804	4.6739955	6.768198203
b1840	65.88406234	47.11293065
b1164	14.03973585	17.21083312
b1722	7.306581898	9.180811674
b0697	9.124898389	10.53418062
b3037	750.0364752	473.451579
b4314	0	0
b1436	550.796984	435.5607378
b2849	3.719447123	6.383360642
b3976	22.93332792	38.01669224
b4455	0	0
b0501	3.227055956	6.922891124
b4623	6.39273275	87.18254156
b1667	755.9958604	2588.233703
b4427	0	14.0331449
b2062	5.142625049	2.981701352
b2181	858.3772414	756.1853908
b0750	24.89036914	27.83778073
b2210	38.67412014	59.7480812
b1690	0.26082049	2.937527999
b0906	90.77061131	173.6356995
b1198	43.43653704	38.08761009
b1409	0.353285279	0.378945322
b3749	503.1211658	327.8386577
b0033	63.43839144	22.99852328
b2471	68.79414385	78.55154403
b0287	37.61540379	27.91163364
b0155	227.1985825	187.6458889
b1382	0	0.913747189
b1544	0	0
b0893	558.9198521	575.9872186
b2018	31.06832303	13.32995899
b0577	54.8475395	33.63731838
b0422	144.7553717	240.5975314
b1560	1.35812955	5.341504994
b0670	0	0
b1043	6.661496289	796.1948476
b0564	112.8152946	17.67552562
b0459	49.65866197	47.41553346
b1352	0	2.296715907
b2482	3.296104405	7.323554733
b3558	31.42932819	35.70692359
b1798	28.019835	19.94800201
b3912	340.6981638	304.415072
b0794	94.04740894	43.44323421
b1027	0	0
b0613	0.360519789	1.160115885
b3897	2.717812135	5.150211427
b1814	438.1999188	249.5192543
b1788	21.12645966	830.3612309
b1076	155.8272986	1339.975108
b1911	158.4484475	134.1765609
b4487	85.46613226	78.28321369
b1477	212.932475	237.3434277
b3674	70.31547568	81.22441877
b1606	40.32436284	31.49963338
b2423	87.54457599	69.65131824
b1727	45.47399389	51.31735332
b2687	1715.603635	1566.50268
b2313	69.0174219	78.54862336
b0323	0	0
b2784	23.82043774	29.65692218
b2231	272.401098	140.4667254
b4647	1.712956189	0
b4652	1.592446708	8.540551613
b4442	148.2914957	198.2831399
b2244	1.584484475	2.832616285
b4071	1.117802098	1.498738775
b1671	1.894749745	54.61995527
b2969	2.632580643	5.118122882
b1343	52.47019184	25.72856713
b0707	161.5552798	48.32110133
b2865	87.39815157	110.6069216
b4208	232.9068828	294.2071946
b2267	0	0
b1234	103.7085313	77.47486925
b4354	0	0
b2182	71.44149142	83.48012729
b3992	19.2820862	10.79091918
b4508	1.523542764	0.544733901
b3842	69.0174219	65.68889299
b4559	17.30184196	14.65146354
b0852	50.35958407	89.96615177
b2887	2.97090839	7.25857923
b0075	0	0
b2213	78.40594536	59.684422
b2311	42.25291932	52.17977367
b3745	60.34572413	60.39793401
b3901	0.503010944	4.855913631
b2610	407.5219614	424.5180882
b1648	68.00079203	148.712355
b2685	35.39087232	38.97564095
b3242	17.08757767	24.16055066
b2042	291.7294681	284.7824963
b2918	2.863526159	7.678779085
b2882	2.261933582	4.731136407
b0446	67.90647748	167.466765
b4110	86.88526925	683.308256
b0597	32.14896035	45.97869912
b0171	171.1068634	140.9285127
b2573	986.1765349	1087.311564
b2305	16.36055799	16.21362857
b2029	666.9024206	506.367909
b3880	2.934230508	5.74733739
b1958	63.17225683	56.46718738
b0806	284.1144575	388.752166
b0291	3.889075116	4.575247206
b1263	3.176911227	15.12148543
b0108	1.437174127	10.02013924
b1617	34.80269431	16.88314342
b0368	4.649308904	13.76412138
b4523	34.89638426	24.27956816
b3113	11.37578597	15.25254923
b4611	33.47502411	16.75632169
b3810	94.44243619	60.73321356
b1593	157.76548	96.69965938
b3202	210.2701503	243.9131512
b4141	25.8408367	137.642166
b2719	3.507322405	8.85192589
b0442	37.48242843	15.9905758
b0578	214.8987353	861.7390459
b4202	94.51310901	91.68731659
b2519	11.50857725	11.02185325
b1643	46.7991195	55.93520765
b4364	17.67388649	28.65681845
b2014	65.29148681	64.65618628
b2089	1.644793572	2.156316895
b3638	323.7653627	263.1919705
b1233	100.4542445	91.82860636
b4213	17.84990226	41.70240642
b4471	9.054196997	19.54816513
b1291	35.42351997	27.21365494
b3510	4382.312916	786.4976027
b0388	70.32093001	106.1826447
b0064	159.5300068	336.4336065
b3478	18.42865636	22.82395855
b1464	62.91856694	59.31384435
b1157	0	0
b0066	0	0
b0261	106.3116057	326.980465
b4462	2.320816141	1.584152916
b1231	400.7813671	531.8653636
b1345	6.025143228	9.625395143
b2968	10.03211772	22.15454078
b2175	885.858163	501.4779941
b0797	49.21768624	61.38372872
b1608	630.9329151	642.5317939
b3775	432.08105	517.1031431
b2812	80.30410782	134.9968058
b4334	0	0
b0209	215.616489	200.5110404
b4321	0	0
b4665	36.97130441	65.15017455
b0726	364.5105968	311.5271357
b3564	13.28571175	27.80052271
b0147	19.09736466	18.24396929
b3780	308.3862358	278.8314703
b2816	2.057772045	6.621700406
b2734	4.582222986	5.94978763
b4239	334.5979594	86.10742982
b2135	456.4824319	221.9846231
b4513	0	0
b2669	131.4535268	182.1267359
b4062	1268.565656	1452.502684
b1822	67.09607096	75.11678741
b2434	69.5536612	41.89080421
b1559	5.260572625	26.40765779
b0691	6.814986987	10.18175439
b3536	69.44718848	50.92222405
b3332	1.127173915	1.554484547
b2735	61.06867245	53.33285349
b3364	28.82099509	43.99901437
b2416	536.2306254	516.2639889
b2997	73.06469963	28.25022139
b3186	2092.83991	1825.403302
b3502	12.40565364	15.28295298
b0181	386.3812584	474.9748219
b2328	28.80880863	28.42916708
b1541	76.8940995	62.48418275
b1348	0	0
b4621	3.106832303	7.49810193
b0021	0.31438184	1.348864898
b3939	62.77888529	67.19229327
b4089	94.07320842	106.8192
b0342	1.035610768	81.36829132
b1578	0	0
b2679	8.297401075	14.89049044
b2911	10031.60498	9811.068339
b2927	1662.776649	1352.824213
b1174	136.491172	90.38910392
b3988	703.790192	608.5699049
b4175	553.5447751	336.1935029
b0445	11.27117116	11.79007836
b3070	103.7681989	77.09159614
b3092	23.32432914	17.20017532
b2184	13.4964606	27.21627913
b3180	815.9556103	642.2523862
b3080	4.378889917	5.85311018
b1926	10.39006213	181.5660602
b4002	6.32306011	88.17016887
b2150	645.0548907	175.2309173
b0657	103.8820555	83.04590434
b4253	14.49170373	94.1084088
b2095	393.5493109	286.894913
b2352	192.5886159	135.2510478
b0818	22.23092605	51.94395546
b0912	3128.383908	2059.759294
b1148	0	0
b2172	22.14173942	19.92678941
b0318	11.24304165	2.524113521
b2462	0.47157276	3.540770356
b1089	2067.114803	1055.882139
b2713	20.7063312	22.21028678
b4685	7.824614689	0
b1771	6.945242855	8.489186419
b0412	52.22930305	15.73675714
b0732	6.737367545	11.48532343
b1959	8.257899541	10.88758051
b2710	11.11339805	8.379823176
b3781	3952.568544	4423.516595
b0731	0.881604918	1.977243537
b2684	230.3619613	194.2822695
b2069	51.9963863	64.69168012
b1443	31.49038327	15.60611236
b3724	149.7185054	114.006953
b0187	107.2574106	101.9741863
b2456	1.650504661	0.590128393
b0640	60.95352097	67.68635425
b3500	193.3469229	158.9028648
b1695	1.100336441	3.983366651
b4700	8.056700718	34.56752076
b3673	227.8448561	264.7599829
b4100	1.083408188	0.581049494
b1666	4.11554409	2.207233469
b1807	44.16522817	38.82637839
b2633	1.156558011	1.447322189
b3494	1440.18321	1114.836838
b1396	1.498330472	2.410737264
b2720	1.167207716	1.564981373
b1139	0	0
b0752	52.64794485	44.20324776
b2557	32.35804199	17.22300642
b1906	97.70987593	37.53216577
b3269	2.0107671	9.058620606
b2745	110.4612034	96.47081747
b3744	260.251176	161.0569138
b0221	146.4595056	91.89493812
b1789	25.52189758	25.47453572
b2392	142.5908143	166.802005
b0698	3.312840897	2.944296497
b2872	2.222461722	6.170055274
b4422	0	5.150211427
b1999	11.19472727	40.02609968
b1901	10.24313196	63.34760055
b3972	15.7062601	17.34254868
b0509	3.244678105	16.43497503
b0310	3.315812054	2.286416732
b2778	0.544496383	2.920222974
b1957	148.9242238	109.5897448
b3985	4811.042116	3953.376752
b4482	8.284886141	34.2135614
b1349	1.369307571	10.91081828
b0035	15.81803452	18.97996698
b1891	27.63953919	20.54747564
b1528	12.50558695	15.69711795
b4218	49.04356707	94.58915094
b4227	41.22639855	21.4888132
b0115	354.0607146	253.8131929
b0252	0.385519337	0.413520626
b0850	46.21413051	197.6930115
b1026	0.182754841	0.784115235
b2378	299.0047792	353.9386342
b3275	0.163686413	0
b1914	92.36796861	147.7099451
b2804	32.21410516	63.88453749
b3431	163.5053128	173.573083
b2525	104.21758	101.1648673
